"EAST","NORTH","ELEV","AREA","CU","ZN","MO","FE"
3942.58,5776.81,3945.5,19,1.54,0.26,0.027,15.78
3946.11,5773.27,3945.5,19,1.3,0.22,0.025,15.44
3949.65,5769.73,3945.5,19,1.13,0.22,0.02,15.06
3953.19,5766.2,3945.5,19,1.01,0.18,0.015,16.8
3956.72,5762.66,3945.5,372,0.98,0.26,0.012,20.16
3960.26,5759.13,3945.5,372,1.04,0.31,0.012,19.8
3963.79,5755.59,3945.5,131,1.09,0.5,0.01,18.9
3967.33,5752.06,3945.5,131,0.93,0.44,0.011,18.84
3970.86,5748.52,3945.5,131,0.89,0.4,0.013,19.41
3974.4,5744.99,3945.5,131,0.88,0.4,0.015,19.3
3977.93,5741.45,3945.5,131,0.87,0.37,0.015,16.36
3981.47,5737.92,3945.5,131,0.82,0.38,0.015,14.02
3985.01,5734.38,3945.5,131,1.1,0.4,0.015,16.69
3988.54,5730.84,3945.5,131,1.12,0.33,0.015,15.22
3992.08,5727.31,3945.5,131,1.16,0.34,0.014,14.84
3995.61,5723.77,3945.5,131,1.24,0.22,0.015,16.72
3999.15,5720.24,3945.5,131,1.29,0.3,0.015,17.71
4002.68,5716.7,3945.5,131,1.3,0.35,0.012,15.47
4006.22,5713.17,3945.5,67,1.45,0.68,0.01,18.94
4009.75,5709.63,3945.5,67,1.72,0.83,0.01,19.87
4013.29,5706.1,3945.5,67,1.86,0.96,0.011,20.84
4016.82,5702.56,3945.5,67,2.23,0.85,0.012,20.8
4020.36,5699.02,3945.5,67,2.22,0.62,0.015,20.49
3917.83,5808.63,3945.5,19,0.97,0.61,0.015,18.24
3921.37,5805.09,3945.5,19,0.96,0.77,0.01,17.89
3924.9,5801.55,3945.5,12,0.83,1.12,0.004,20.09
3928.44,5798.02,3945.5,12,0.83,1.88,0.002,19.55
3931.97,5794.48,3945.5,12,0.95,1.44,0.003,22.64
3935.51,5790.95,3945.5,12,1.07,1,0.006,22.8
3939.04,5787.41,3945.5,12,1.28,0.72,0.011,22.14
3942.58,5783.88,3945.5,19,1.51,0.27,0.02,18.62
3946.11,5780.34,3945.5,19,1.39,0.22,0.022,15.57
3949.65,5776.81,3945.5,19,0.68,0.18,0.02,11.03
3953.19,5773.27,3945.5,19,1.06,0.21,0.019,13.57
3956.72,5769.73,3945.5,315,0.65,0.28,0.016,13.94
3960.26,5766.2,3945.5,315,0.7,0.22,0.012,14.1
3963.79,5762.66,3945.5,315,0.73,0.29,0.009,15.86
3967.33,5759.13,3945.5,205,0.73,0.38,0.008,16.91
3970.86,5755.59,3945.5,131,0.72,0.27,0.009,14.75
3974.4,5752.06,3945.5,131,0.75,0.25,0.011,15.13
3977.93,5748.52,3945.5,131,0.72,0.26,0.012,14.81
3981.47,5744.99,3945.5,131,0.72,0.23,0.013,14.53
3985.01,5741.45,3945.5,131,0.75,0.85,0.014,17.09
3988.54,5737.92,3945.5,131,0.73,0.26,0.014,14.7
3992.08,5734.38,3945.5,131,0.78,0.29,0.013,12.84
3995.61,5730.84,3945.5,131,0.83,0.21,0.014,13.12
3999.15,5727.31,3945.5,131,1.07,0.33,0.015,13.69
4002.68,5723.77,3945.5,131,1.08,0.29,0.013,13.6
4006.22,5720.24,3945.5,131,0.94,0.23,0.013,12.18
4009.75,5716.7,3945.5,131,1.35,0.33,0.015,14.06
4013.29,5713.17,3945.5,67,1.71,0.56,0.014,19.01
4016.82,5709.63,3945.5,67,1.86,0.77,0.013,19.75
4020.36,5706.1,3945.5,67,2.22,0.86,0.012,20.37
3921.37,5812.16,3945.5,19,1.02,0.61,0.013,17.96
3924.9,5808.63,3945.5,19,1.07,0.56,0.011,16.93
3928.44,5805.09,3945.5,19,0.93,0.66,0.005,19.59
3931.97,5801.55,3945.5,12,0.88,0.92,0.003,23.19
3935.51,5798.02,3945.5,12,0.97,0.85,0.005,23.8
3939.04,5794.48,3945.5,315,1.12,0.57,0.005,24.04
3942.58,5790.95,3945.5,315,1.29,0.49,0.009,22.79
3946.11,5787.41,3945.5,315,1.39,0.26,0.014,20.53
3949.65,5783.88,3945.5,315,0.7,0.18,0.016,16.72
3953.19,5780.34,3945.5,315,0.66,0.19,0.015,13.65
3956.72,5776.81,3945.5,315,0.68,0.38,0.016,15.91
3960.26,5773.27,3945.5,315,0.67,0.28,0.014,14.8
3963.79,5769.73,3945.5,315,0.65,0.13,0.011,12.48
3967.33,5766.2,3945.5,315,0.65,0.16,0.008,8.91
3970.86,5762.66,3945.5,315,0.67,0.18,0.007,14.09
3974.4,5759.13,3945.5,205,0.68,0.15,0.009,14.02
3977.93,5755.59,3945.5,205,0.68,0.19,0.009,12.44
3981.47,5752.06,3945.5,205,0.66,0.19,0.009,12.6
3985.01,5748.52,3945.5,205,0.66,0.18,0.011,12.45
3988.54,5744.99,3945.5,205,0.66,0.14,0.012,11.87
3992.08,5741.45,3945.5,205,0.67,0.17,0.012,12.27
3995.61,5737.92,3945.5,205,0.68,0.26,0.012,11.67
3999.15,5734.38,3945.5,205,0.69,0.22,0.013,11.4
4002.68,5730.84,3945.5,205,0.71,0.17,0.012,11.57
4006.22,5727.31,3945.5,205,0.73,0.19,0.011,11.46
4009.75,5723.77,3945.5,205,0.81,0.17,0.013,10.58
4013.29,5720.24,3945.5,205,1.32,0.27,0.016,13.65
4016.82,5716.7,3945.5,205,1.77,0.42,0.014,15.99
3928.44,5812.16,3945.5,19,0.63,0.41,0.011,19.18
3931.97,5808.63,3945.5,19,0.69,0.42,0.008,21.36
3935.51,5805.09,3945.5,12,0.76,0.36,0.011,17.7
3939.04,5801.55,3945.5,315,1.1,0.25,0.013,20.02
3942.58,5798.02,3945.5,315,1.14,0.23,0.01,21.89
3946.11,5794.48,3945.5,315,1.19,0.29,0.009,19.15
3949.65,5790.95,3945.5,315,0.78,0.2,0.011,17.41
3953.19,5787.41,3945.5,315,0.7,0.17,0.011,16.29
3956.72,5783.88,3945.5,315,0.69,0.17,0.012,13.98
3960.26,5780.34,3945.5,315,0.7,0.24,0.013,14.09
3963.79,5776.81,3945.5,315,0.66,0.12,0.011,13.48
3967.33,5773.27,3945.5,315,0.6,0.05,0.008,11.72
3970.86,5769.73,3945.5,315,0.63,0.06,0.007,9.58
3974.4,5766.2,3945.5,315,0.67,0.09,0.008,14.98
3977.93,5762.66,3945.5,315,0.64,0.1,0.009,13.67
3981.47,5759.13,3945.5,315,0.64,0.13,0.008,12.67
3985.01,5755.59,3945.5,205,0.62,0.14,0.008,11.59
3988.54,5752.06,3945.5,205,0.61,0.19,0.008,11.47
3992.08,5748.52,3945.5,205,0.59,0.17,0.01,11.71
3995.61,5744.99,3945.5,205,0.57,0.11,0.011,12.11
3999.15,5741.45,3945.5,205,0.61,0.17,0.012,11.37
4002.68,5737.92,3945.5,205,0.65,0.47,0.011,11.15
4006.22,5734.38,3945.5,205,0.66,0.38,0.01,10.87
4009.75,5730.84,3945.5,205,0.66,0.22,0.01,10.59
4013.29,5727.31,3945.5,205,0.69,0.21,0.012,11.19
3935.51,5812.16,3945.5,315,0.58,0.15,0.014,15.33
3939.04,5808.63,3945.5,315,0.57,0.19,0.017,12.11
3942.58,5805.09,3945.5,315,0.62,0.16,0.017,12.91
3946.11,5801.55,3945.5,315,1.11,0.27,0.013,14.92
3949.65,5798.02,3945.5,315,1.06,0.22,0.011,15.05
3953.19,5794.48,3945.5,315,0.67,0.13,0.012,13.59
3956.72,5790.95,3945.5,315,0.67,0.15,0.011,12.15
3960.26,5787.41,3945.5,315,0.7,0.13,0.011,12.88
3963.79,5783.88,3945.5,315,0.68,0.11,0.009,12.99
3967.33,5780.34,3945.5,315,0.6,0.08,0.008,11
3970.86,5776.81,3945.5,315,0.56,0.05,0.007,9.54
3974.4,5773.27,3945.5,315,0.55,0.05,0.007,9.03
3977.93,5769.73,3945.5,315,0.55,0.05,0.009,12.51
3981.47,5766.2,3945.5,315,0.56,0.06,0.011,13.12
3985.01,5762.66,3945.5,315,0.55,0.08,0.009,11.81
3988.54,5759.13,3945.5,315,0.54,0.1,0.01,11.58
3992.08,5755.59,3945.5,205,0.53,0.19,0.011,11.59
3995.61,5752.06,3945.5,205,0.52,0.25,0.012,11.57
3999.15,5748.52,3945.5,205,0.53,0.1,0.014,10.9
4002.68,5744.99,3945.5,205,0.55,0.17,0.015,10.63
4006.22,5741.45,3945.5,205,0.56,0.36,0.013,10.98
4009.75,5737.92,3945.5,205,0.63,0.5,0.011,11.04
3942.58,5812.16,3945.5,315,0.54,0.09,0.019,11.43
3946.11,5808.63,3945.5,315,0.53,0.08,0.019,10.39
3949.65,5805.09,3945.5,315,0.58,0.15,0.016,11.71
3953.19,5801.55,3945.5,315,0.62,0.15,0.016,12.16
3956.72,5798.02,3945.5,315,0.65,0.09,0.014,12.59
3960.26,5794.48,3945.5,315,0.65,0.1,0.015,12.95
3963.79,5790.95,3945.5,315,0.66,0.09,0.011,12.18
3967.33,5787.41,3945.5,315,0.61,0.1,0.009,11.59
3970.86,5783.88,3945.5,315,0.57,0.08,0.01,11.54
3974.4,5780.34,3945.5,315,0.54,0.06,0.01,9.97
3977.93,5776.81,3945.5,315,0.53,0.07,0.009,9.71
3981.47,5773.27,3945.5,315,0.53,0.06,0.015,12.16
3985.01,5769.73,3945.5,315,0.52,0.05,0.021,12.66
3988.54,5766.2,3945.5,315,0.52,0.05,0.015,11.57
3992.08,5762.66,3945.5,315,0.5,0.08,0.016,10.58
3995.61,5759.13,3945.5,315,0.49,0.13,0.016,10.57
3999.15,5755.59,3945.5,205,0.5,0.19,0.016,10.91
4002.68,5752.06,3945.5,205,0.55,0.11,0.017,10.61
4006.22,5748.52,3945.5,205,0.52,0.1,0.016,10.82
3946.11,5815.7,3945.5,315,0.58,0.1,0.019,11.16
3949.65,5812.16,3945.5,315,0.56,0.09,0.016,10.95
3953.19,5808.63,3945.5,315,0.59,0.1,0.016,11.22
3956.72,5805.09,3945.5,315,0.64,0.11,0.02,11.96
3960.26,5801.55,3945.5,315,0.65,0.09,0.018,11.68
3963.79,5798.02,3945.5,315,0.62,0.07,0.013,12.98
3967.33,5794.48,3945.5,315,0.6,0.06,0.012,12.35
3970.86,5790.95,3945.5,315,0.57,0.07,0.013,11.47
3974.4,5787.41,3945.5,315,0.53,0.07,0.018,6.63
3977.93,5783.88,3945.5,315,0.51,0.07,0.016,8.6
3981.47,5780.34,3945.5,315,0.49,0.06,0.019,10.77
3985.01,5776.81,3945.5,315,0.49,0.05,0.026,12.23
3988.54,5773.27,3945.5,315,0.52,0.04,0.031,10.69
3992.08,5769.73,3945.5,315,0.54,0.05,0.019,11.72
3995.61,5766.2,3945.5,315,0.55,0.07,0.017,11.97
3999.15,5762.66,3945.5,315,1.05,0.09,0.016,11.82
3953.19,5815.7,3945.5,315,0.6,0.09,0.015,11.59
3956.72,5812.16,3945.5,315,0.61,0.11,0.014,12.98
3960.26,5808.63,3945.5,315,0.63,0.12,0.018,13.21
3963.79,5805.09,3945.5,315,0.65,0.12,0.015,14.08
3967.33,5801.55,3945.5,315,0.62,0.06,0.013,13.44
3970.86,5798.02,3945.5,315,0.6,0.05,0.015,12.8
3974.4,5794.48,3945.5,315,0.58,0.07,0.022,11.93
3977.93,5790.95,3945.5,315,0.58,0.05,0.022,9.38
3981.47,5787.41,3945.5,315,0.55,0.06,0.018,11.81
3985.01,5783.88,3945.5,315,0.51,0.07,0.021,13.08
3988.54,5780.34,3945.5,315,1.03,0.09,0.026,15.31
3992.08,5776.81,3945.5,315,0.98,0.1,0.022,14.72
3995.61,5773.27,3945.5,315,0.56,0.11,0.018,12.96
3999.15,5769.73,3945.5,315,0.58,0.11,0.016,15.25
4002.68,5766.2,3945.5,315,1.05,0.11,0.015,14.91
3960.26,5815.7,3945.5,315,0.62,0.09,0.013,13.23
3963.79,5812.16,3945.5,315,0.62,0.13,0.016,12.96
3967.33,5808.63,3945.5,315,0.64,0.11,0.02,14.09
3970.86,5805.09,3945.5,315,0.69,0.08,0.02,14.44
3974.4,5801.55,3945.5,315,0.66,0.06,0.022,13.96
3977.93,5798.02,3945.5,315,1,0.07,0.032,16.12
3981.47,5794.48,3945.5,318,0.67,0.07,0.016,10.37
3985.01,5790.95,3945.5,318,1.1,0.09,0.012,17.46
3988.54,5787.41,3945.5,318,1.12,0.13,0.013,18.7
3992.08,5783.88,3945.5,318,1.08,0.21,0.013,19.65
3995.61,5780.34,3945.5,318,1.01,0.24,0.011,24.25
3999.15,5776.81,3945.5,318,1,0.17,0.01,17.06
4002.68,5773.27,3945.5,318,1.03,0.23,0.011,18.63
4006.22,5769.73,3945.5,318,1.03,0.32,0.012,18.34
3963.79,5819.23,3945.5,315,0.62,0.1,0.018,13.53
3967.33,5815.7,3945.5,315,0.61,0.13,0.021,13.23
3970.86,5812.16,3945.5,315,0.73,0.2,0.028,15.26
3974.4,5808.63,3945.5,315,0.8,0.2,0.028,15.07
3977.93,5805.09,3945.5,315,0.81,0.18,0.021,16.51
3981.47,5801.55,3945.5,315,1.08,0.13,0.02,20.76
3985.01,5798.02,3945.5,318,1,0.11,0.012,10.49
3988.54,5794.48,3945.5,318,1.08,0.14,0.007,19.76
3992.08,5790.95,3945.5,318,1.13,0.25,0.006,22.26
3995.61,5787.41,3945.5,318,1.09,0.31,0.006,23.49
3999.15,5783.88,3945.5,318,1.03,0.33,0.005,21.83
4002.68,5780.34,3945.5,318,1.05,0.31,0.006,21.91
4006.22,5776.81,3945.5,318,1.01,0.43,0.005,21.65
4009.75,5773.27,3945.5,318,1,0.37,0.008,20.8
3970.86,5819.23,3945.5,315,0.69,0.5,0.019,15.75
3974.4,5815.7,3945.5,315,0.79,0.49,0.023,16.65
3977.93,5812.16,3945.5,315,0.88,0.58,0.016,18.69
3981.47,5808.63,3945.5,315,0.91,0.62,0.009,20.3
3985.01,5805.09,3945.5,315,0.99,0.48,0.005,20.77
3988.54,5801.55,3945.5,318,0.98,0.24,0.005,16.18
3992.08,5798.02,3945.5,318,1.03,0.33,0.004,21.85
3995.61,5794.48,3945.5,318,1.09,0.34,0.004,21.68
3999.15,5790.95,3945.5,318,1.07,0.34,0.003,22.37
4002.68,5787.41,3945.5,318,1.03,0.36,0.003,21.76
4006.22,5783.88,3945.5,318,1.06,0.35,0.004,21.61
4009.75,5780.34,3945.5,318,1.02,0.45,0.005,21.23
4013.29,5776.81,3945.5,318,1.03,0.37,0.007,20.49
3977.93,5819.23,3945.5,15,0.98,0.68,0.01,19.59
3981.47,5815.7,3945.5,15,0.98,0.76,0.008,20.12
3985.01,5812.16,3945.5,15,0.95,0.73,0.006,20.71
3988.54,5808.63,3945.5,15,0.93,0.68,0.005,20.46
3992.08,5805.09,3945.5,318,0.94,0.36,0.002,17.03
3995.61,5801.55,3945.5,318,1.02,0.45,0.002,20.71
3999.15,5798.02,3945.5,318,1.06,0.4,0.003,21.39
4002.68,5794.48,3945.5,318,1.07,0.33,0.003,21.97
4006.22,5790.95,3945.5,318,1.08,0.41,0.003,22.05
4009.75,5787.41,3945.5,318,1.03,0.41,0.004,21.71
4013.29,5783.88,3945.5,318,1.04,0.39,0.005,21.18
4016.82,5780.34,3945.5,318,1.05,0.38,0.007,20.22
2963.24,6197.53,4590.5,150,0.01,0.02,0.001,1.04
2966.77,6194,4590.5,150,0.01,0.02,0.001,1
2970.31,6190.46,4590.5,150,0.01,0.02,0.001,1.02
2966.77,6201.07,4590.5,150,0.01,0.03,0.001,1.13
2970.31,6197.53,4590.5,150,0.01,0.03,0.001,1.12
2973.84,6194,4590.5,150,0.01,0.03,0.001,1.11
2970.31,6204.61,4590.5,150,0.01,0.03,0.001,1.19
2973.84,6201.07,4590.5,150,0.01,0.03,0.001,1.2
2977.38,6197.53,4590.5,150,0.01,0.04,0.001,1.17
2973.84,6208.14,4590.5,150,0.01,0.04,0.001,1.2
2977.38,6204.61,4590.5,150,0.01,0.04,0.001,1.16
2977.38,6211.68,4590.5,150,0.01,0.06,0.001,1.21
2980.91,6208.14,4590.5,150,0.01,0.09,0.001,1.1
2980.91,6215.21,4590.5,150,0.01,0.18,0.001,1.27
2984.45,6211.68,4590.5,150,0.01,0.11,0.001,1.32
2984.45,6218.75,4590.5,150,0.01,0.33,0.001,1.35
2987.98,6215.21,4590.5,150,0.01,0.24,0.001,1.27
2987.98,6222.28,4590.5,265,0.01,1.64,0.001,1.55
2991.52,6218.75,4590.5,265,0.01,1.39,0.001,1.61
2991.52,6225.82,4590.5,265,0.01,1.88,0.001,1.63
2995.06,6222.28,4590.5,265,0.01,2.09,0.001,1.74
2995.06,6229.35,4590.5,265,0.01,0.61,0.001,1.49
2998.59,6225.82,4590.5,265,0.01,0.58,0.001,1.31
2998.59,6232.89,4590.5,40,0.01,0.72,0.001,1.64
3002.13,6229.35,4590.5,40,0.01,0.64,0.001,1.7
3002.13,6236.43,4590.5,40,0.01,0.44,0.001,1.97
3005.66,6232.89,4590.5,40,0.01,0.77,0.001,2.34
3005.66,6239.96,4590.5,40,0.01,0.43,0.001,1.73
2980.91,6271.78,4590.5,182,0.01,0.04,0.001,1.11
2984.45,6268.25,4590.5,182,0.01,0.05,0.001,1.14
3009.2,6243.5,4590.5,40,0.01,0.11,0.001,1.53
2984.45,6275.32,4590.5,182,0.01,0.05,0.001,1.1
2987.98,6271.78,4590.5,182,0.01,0.04,0.001,1
2991.52,6268.25,4590.5,182,0.01,0.04,0.001,1.59
2995.06,6264.71,4590.5,182,0.01,0.08,0.001,1.67
2998.59,6261.17,4590.5,182,0.01,0.08,0.001,1.19
3002.13,6257.64,4590.5,182,0.01,0.07,0.001,0.93
3005.66,6254.1,4590.5,182,0.01,0.1,0.001,1.29
3009.2,6250.57,4590.5,182,0.01,0.13,0.001,1.18
3012.73,6247.03,4590.5,182,0.01,0.13,0.001,1.45
2984.45,6282.39,4590.5,182,0.01,0.05,0.001,1.07
2987.98,6278.85,4590.5,182,0.01,0.05,0.001,1.06
2991.52,6275.32,4590.5,182,0.01,0.05,0.001,1.21
2995.06,6271.78,4590.5,182,0.01,0.05,0.001,1.18
2998.59,6268.25,4590.5,182,0.01,0.06,0.001,0.98
3002.13,6264.71,4590.5,182,0.01,0.05,0.001,0.98
3005.66,6261.17,4590.5,182,0.01,0.05,0.001,1.12
3009.2,6257.64,4590.5,182,0.01,0.07,0.001,1.28
3012.73,6254.1,4590.5,182,0.01,0.11,0.001,1.23
3016.27,6250.57,4590.5,182,0.01,0.15,0.001,1.55
2984.45,6289.46,4590.5,182,0.01,0.1,0.001,1.1
2987.98,6285.92,4590.5,182,0.01,0.08,0.001,1.07
2991.52,6282.39,4590.5,182,0.01,0.06,0.001,1.04
2995.06,6278.85,4590.5,182,0.01,0.06,0.001,1.1
2998.59,6275.32,4590.5,182,0.01,0.06,0.001,1.22
3002.13,6271.78,4590.5,182,0.01,0.03,0.001,1.09
3005.66,6268.25,4590.5,182,0.01,0.03,0.001,1.02
3009.2,6264.71,4590.5,182,0.01,0.03,0.001,1.25
3012.73,6261.17,4590.5,182,0.01,0.04,0.001,1.25
3016.27,6257.64,4590.5,182,0.01,0.08,0.001,1.38
3019.8,6254.1,4590.5,182,0.01,0.08,0.001,1.36
2987.98,6292.99,4590.5,182,0.01,0.16,0.001,1.11
2991.52,6289.46,4590.5,182,0.01,0.16,0.001,1.15
2995.06,6285.92,4590.5,182,0.01,0.11,0.001,1.14
2998.59,6282.39,4590.5,182,0.01,0.06,0.001,1.02
3002.13,6278.85,4590.5,182,0.01,0.07,0.001,0.94
3005.66,6275.32,4590.5,182,0.01,0.04,0.001,1.11
3009.2,6271.78,4590.5,182,0.01,0.02,0.001,1.19
3012.73,6268.25,4590.5,392,0.01,0.04,0.001,1.14
3016.27,6264.71,4590.5,392,0.01,0.05,0.001,1.29
3019.8,6261.17,4590.5,182,0.01,0.05,0.001,1.44
3023.34,6257.64,4590.5,182,0.01,0.05,0.001,1.4
2987.98,6300.06,4590.5,182,0.01,0.72,0.001,1.14
2991.52,6296.53,4590.5,182,0.01,0.14,0.001,1.11
2995.06,6292.99,4590.5,182,0.01,0.19,0.001,1.14
2998.59,6289.46,4590.5,182,0.01,0.2,0.001,1.17
3002.13,6285.92,4590.5,182,0.01,0.21,0.001,0.92
3005.66,6282.39,4590.5,182,0.01,0.21,0.001,1.03
3009.2,6278.85,4590.5,182,0.01,0.11,0.001,1.09
3012.73,6275.32,4590.5,392,0.01,0.03,0.001,1.15
3016.27,6271.78,4590.5,392,0.01,0.04,0.001,1.11
3019.8,6268.25,4590.5,392,0.01,0.05,0.001,1.38
3023.34,6264.71,4590.5,392,0.01,0.04,0.001,1.53
3026.88,6261.17,4590.5,107,0.01,0.04,0.001,1.51
2991.52,6303.6,4590.5,182,0.01,0.07,0.001,1.17
2995.06,6300.06,4590.5,182,0.01,0.06,0.001,1.13
2998.59,6296.53,4590.5,182,0.01,0.15,0.001,1.16
3002.13,6292.99,4590.5,182,0.01,0.1,0.001,0.94
3005.66,6289.46,4590.5,182,0.01,0.2,0.001,1.11
3009.2,6285.92,4590.5,182,0.01,0.21,0.001,1.11
3012.73,6282.39,4590.5,182,0.01,0.14,0.001,1.09
3016.27,6278.85,4590.5,392,0.01,0.05,0.001,1.09
3019.8,6275.32,4590.5,392,0.01,0.07,0.001,1.15
3023.34,6271.78,4590.5,392,0.01,0.05,0.001,1.54
3026.88,6268.25,4590.5,392,0.01,0.04,0.001,1.64
3030.41,6264.71,4590.5,107,0.01,0.04,0.001,1.54
2991.52,6310.67,4590.5,182,0.01,0.04,0.001,1.12
2995.06,6307.14,4590.5,182,0.01,0.04,0.001,1.19
2998.59,6303.6,4590.5,182,0.01,0.04,0.001,1.15
3002.13,6300.06,4590.5,182,0.01,0.04,0.001,1.12
3005.66,6296.53,4590.5,182,0.01,0.04,0.001,1.04
3009.2,6292.99,4590.5,182,0.01,0.12,0.001,1.32
3012.73,6289.46,4590.5,182,0.01,0.17,0.001,1.15
3016.27,6285.92,4590.5,182,0.01,0.11,0.001,1.09
3019.8,6282.39,4590.5,392,0.01,0.07,0.001,1.03
3023.34,6278.85,4590.5,392,0.01,0.09,0.001,1.32
3026.88,6275.32,4590.5,392,0.01,0.08,0.001,1.71
3030.41,6271.78,4590.5,392,0.01,0.06,0.001,1.61
3033.95,6268.25,4590.5,107,0.01,0.04,0.001,1.25
2991.52,6317.74,4590.5,182,0.01,0.76,0.001,1.15
2995.06,6314.21,4590.5,182,0.01,0.04,0.001,1.09
2998.59,6310.67,4590.5,182,0.01,0.04,0.001,1.06
3002.13,6307.14,4590.5,182,0.01,0.04,0.001,1.16
3005.66,6303.6,4590.5,182,0.01,0.04,0.001,1.14
3009.2,6300.06,4590.5,182,0.01,0.06,0.001,1.18
3012.73,6296.53,4590.5,182,0.01,0.09,0.001,1.32
3016.27,6292.99,4590.5,182,0.01,0.14,0.001,1.16
3019.8,6289.46,4590.5,392,0.01,0.1,0.001,1.17
3023.34,6285.92,4590.5,392,0.01,0.08,0.001,0.83
3026.88,6282.39,4590.5,392,0.01,0.08,0.001,1.5
3030.41,6278.85,4590.5,392,0.02,0.1,0.001,1.81
3033.95,6275.32,4590.5,392,0.01,0.1,0.001,1.67
3037.48,6271.78,4590.5,107,0.01,0.09,0.001,1.39
2995.06,6321.28,4590.5,182,0.01,0.04,0.001,1.19
2998.59,6317.74,4590.5,182,0.01,0.82,0.001,1.24
3002.13,6314.21,4590.5,182,0.01,0.06,0.001,1.07
3005.66,6310.67,4590.5,182,0.01,0.06,0.001,1.13
3009.2,6307.14,4590.5,182,0.01,0.06,0.001,1.08
3026.88,6289.46,4590.5,392,0.01,0.06,0.001,1.06
3030.41,6285.92,4590.5,392,0.01,0.08,0.001,1.36
3033.95,6282.39,4590.5,392,0.01,0.11,0.001,1.57
3037.48,6278.85,4590.5,392,0.01,0.09,0.001,1.62
3041.02,6275.32,4590.5,107,0.01,0.07,0.001,1.28
2995.06,6328.35,4590.5,182,0.01,0.05,0.001,1.23
2998.59,6324.81,4590.5,182,0.01,0.05,0.001,1.33
3002.13,6321.28,4590.5,182,0.01,0.07,0.001,1.18
3037.48,6285.92,4590.5,392,0.01,0.11,0.001,1.41
3041.02,6282.39,4590.5,392,0.01,0.1,0.001,1.47
3044.55,6278.85,4590.5,107,0.01,0.06,0.001,1.36
2998.59,6331.88,4590.5,441,0.02,0.05,0.003,1.16
3002.13,6328.35,4590.5,441,0.01,0.05,0.001,1.28
3041.02,6289.46,4590.5,392,0.01,0.08,0.001,1.43
3044.55,6285.92,4590.5,392,0.01,0.07,0.001,1.62
3048.09,6282.39,4590.5,107,0.01,0.03,0.001,1.19
2998.59,6338.96,4590.5,441,0.03,0.03,0.005,1.34
3002.13,6335.42,4590.5,441,0.02,0.03,0.003,1
3005.66,6331.88,4590.5,441,0.02,0.03,0.002,1.07
3048.09,6289.46,4590.5,392,0.01,0.06,0.001,1.78
3051.62,6285.92,4590.5,107,0.01,0.03,0.001,1.49
3002.13,6342.49,4590.5,441,0.03,0.03,0.007,1.39
3005.66,6338.96,4590.5,441,0.04,0.03,0.008,1.79
3051.62,6292.99,4590.5,392,0.01,0.09,0.001,1.78
3055.16,6289.46,4590.5,107,0.01,0.06,0.001,1.49
3002.13,6349.56,4590.5,441,0.01,0.02,0.004,0.99
3005.66,6346.03,4590.5,441,0.02,0.02,0.003,0.93
3009.2,6342.49,4590.5,441,0.02,0.02,0.003,1.09
3055.16,6296.53,4590.5,189,0.01,0.08,0.001,1.77
3058.7,6292.99,4590.5,269,0.01,0.09,0.001,1.45
3002.13,6356.63,4590.5,441,0.01,0.02,0.001,1.05
3005.66,6353.1,4590.5,441,0.01,0.02,0.002,1.08
3009.2,6349.56,4590.5,441,0.01,0.02,0.001,0.95
3058.7,6300.06,4590.5,189,0.01,0.1,0.001,1.74
3062.23,6296.53,4590.5,269,0.01,0.15,0.001,1.44
3005.66,6360.17,4590.5,441,0.01,0.02,0.001,1
3009.2,6356.63,4590.5,441,0.01,0.03,0.001,1.03
3062.23,6303.6,4590.5,189,0.01,0.15,0.001,1.78
3065.77,6300.06,4590.5,269,0.01,0.21,0.001,1.73
3009.2,6363.7,4590.5,441,0.01,0.04,0.001,1.01
3012.73,6360.17,4590.5,441,0.01,0.03,0.001,1.01
3065.77,6307.14,4590.5,33,0.01,0.2,0.001,1.73
3069.3,6303.6,4590.5,269,0.01,0.24,0.001,1.77
3012.73,6367.24,4590.5,441,0.01,0.04,0.001,1.05
3016.27,6363.7,4590.5,441,0.01,0.04,0.001,1.05
3069.3,6310.67,4590.5,269,0.01,0.18,0.001,1.66
3072.84,6307.14,4590.5,269,0.01,0.54,0.001,1.75
3016.27,6370.78,4590.5,441,0.01,0.04,0.001,0.94
3019.8,6367.24,4590.5,441,0.01,0.03,0.001,1.06
3072.84,6314.21,4590.5,269,0.01,0.12,0.001,1.64
3076.37,6310.67,4590.5,269,0.01,0.17,0.001,1.69
3019.8,6374.31,4590.5,441,0.01,0.02,0.001,1.42
3023.34,6370.78,4590.5,441,0.01,0.02,0.001,1.33
3076.37,6317.74,4590.5,269,0.01,0.04,0.001,1.67
3079.91,6314.21,4590.5,269,0.01,0.07,0.001,1.87
3019.8,6381.38,4590.5,441,0.01,0.01,0.001,1.68
3023.34,6377.85,4590.5,441,0.01,0.02,0.001,1.75
3026.88,6374.31,4590.5,441,0.01,0.02,0.001,1.71
3051.62,6349.56,4590.5,296,0.01,0.03,0.001,1.63
3055.16,6346.03,4590.5,296,0.01,0.03,0.001,1.68
3083.44,6317.74,4590.5,269,0.01,0.05,0.001,1.55
3023.34,6384.92,4590.5,407,0.01,0.01,0.001,1.79
3026.88,6381.38,4590.5,407,0.01,0.02,0.001,1.8
3030.41,6377.85,4590.5,441,0.01,0.02,0.001,1.81
